bot_id,top_id,bot_type,top_type,x,y,z_bot,z_top,dx,dy,dz,dist_xy,type_pair,label_hybrid,dz_thresh,sector6,ang_deg
1182,9584,1,4,109.123777730239,69.0438847654081,17.4861188814557,20.7354199505486,0.15490165199300066,-0.3054385737990941,3.249301069092901,0.3424722531163442,1->4,S2,3.336072339193011,5,296.891617948704
1183,9585,1,4,111.307383795232,70.2735311833216,17.4870996063199,20.7316997981274,0.1264629136209976,-0.25975210243599633,3.2446001918075,0.28890140747568577,1->4,S2,3.336072339193011,5,295.9595989966542
1184,9586,1,4,113.489852829785,71.5052294754562,17.4887814736134,20.7291085144647,0.10017519061300106,-0.21822497559909948,3.240327040851298,0.24011915539910317,1->4,S2,3.336072339193011,5,294.65727566130124
1185,9587,1,4,115.671199503776,72.7389540190935,17.4909203862479,20.7275816994751,0.07601936426300426,-0.1808010027584004,3.2366613132271986,0.1961324714099999,1->4,S2,3.336072339193011,5,292.8047453576731
1186,9588,1,4,117.8514776973,73.9746157452871,17.4932713680251,20.7269592710748,0.053896949828995844,-0.14729613053049206,3.2336879030497023,0.15684715894821,1->4,S2,3.336072339193011,5,290.098017372346
1187,9589,1,4,120.030773107818,75.2120798920498,17.4956037503689,20.7270179975904,0.03364868221198947,-0.11743471305939579,3.231414247221501,0.12216032762704135,1->4,S2,3.336072339193011,5,285.9886475960044
1188,9590,1,4,122.209189705857,76.4511810666874,17.4977126928926,20.7275059395869,0.015076205159999745,-0.0908804906936922,3.229793246694303,0.09212250295531856,1->4,S2,3.336072339193011,5,279.41904462114974
1189,9591,1,4,124.386842489772,77.6917392975482,17.4994273109831,20.7281745579459,-0.002040051803987808,-0.0672678871915906,3.228747246962797,0.06729881468929087,1->4,S1,3.336072339193011,4,268.26290749072103
1190,9592,1,4,126.563849702747,78.9335703065328,17.5006214231089,20.7288052920706,-0.017927200116005793,-0.04622397375540288,3.2281838689617004,0.04957862698521907,1->4,S1,3.336072339193011,4,248.80204467636645
1191,9593,1,4,128.740327055418,80.1764942142671,17.5012177074453,20.7292298174753,-0.032807670953985735,-0.027385349516194424,3.2280121100300008,0.04273523887319608,1->4,S1,3.336072339193011,4,219.85256197277621
1192,9594,1,4,130.916384218709,81.4203413963781,17.5011898535431,20.7293384679042,-0.04689194946999464,-0.01040972596071299,3.2281486143611,0.04803350205506229,1->4,S2,3.336072339193011,3,192.51633991652426
1193,9595,1,4,133.09212270702,82.6649541490659,17.5005550492119,20.7290790942556,-0.06037548255000047,0.005020826822288882,3.2285240450436987,0.060583888907240244,1->4,S2,3.336072339193011,3,175.24621963158768
1194,9596,1,4,135.26763590494,83.9101885748666,17.4993678927815,20.7284530852,-0.07343802205599559,0.019196878196908074,3.229085192418502,0.07590562045068744,1->4,S2,3.336072339193011,3,165.35054359498872
1195,9597,1,4,137.443009254772,85.1559129201574,17.4977126549611,20.7275060194865,-0.08624308289898863,0.032383698995388954,3.2297933645254027,0.09212259933667624,1->4,S2,3.336072339193011,3,159.4191798641902
1196,9598,1,4,139.618321575791,86.4020058682993,17.4956907073354,20.7263171971046,-0.09894157682597893,0.04482561873430768,3.2306264897692003,0.10862215114664507,1->4,S2,3.336072339193011,3,155.62703066380055
1197,9599,1,4,141.793645296287,87.6483546400941,17.4934113322194,20.7249885160836,-0.11167319404000864,0.05674991206349489,3.2315771838642,0.12526553710542987,1->4,S2,3.336072339193011,3,153.06130336232158
1198,9600,1,4,143.969050697203,88.8948526540836,17.490985257617,20.7236350615384,-0.12457308831298519,0.06837215565839472,3.2326498039213973,0.14210280082113289,1->4,S2,3.336072339193011,3,151.23974186941894
1199,9601,1,4,146.144605087707,90.1413940430284,17.488520525911,20.7223817280802,-0.1377722994059809,0.07990572506029991,3.2338612021692015,0.15926748375303568,1->4,S1,3.336072339193011,2,149.8869541443556
1200,9602,1,4,148.320377505422,91.3878727261062,17.4861140413868,20.7213579184359,-0.15140542279797842,0.09156426272571139,3.2352438770491005,0.17693958364689827,1->4,S1,3.336072339193011,2,148.8360408394513
1201,9603,1,4,150.496438054161,92.6341777417351,17.4838449528166,20.7206889185954,-0.1656106628200007,0.10357193610079207,3.2368439657787995,0.1953305853862792,1->4,S1,3.336072339193011,2,147.9783810098004
1202,9604,1,4,152.672862536553,93.8801894058089,17.4817680716891,20.7204914886081,-0.18053763104998666,0.11616896192319359,3.238723416919001,0.214683636869356,1->4,S1,3.336072339193011,2,147.24029085342946
1203,9605,1,4,154.849731492722,95.1257753286491,17.4799128994709,20.7208765043177,-0.19634740381897586,0.129620402914,3.240963604846801,0.23527378060047338,1->4,S1,3.336072339193011,2,146.5688643838747
1204,9606,1,4,157.027134249361,96.3707870674785,17.4782809025016,20.7219491932624,-0.2132191010570068,0.14422359257399364,3.2436682907608017,0.2574156749510554,1->4,S1,3.336072339193011,2,145.92517524625157
1205,9607,1,4,159.205170512817,97.6150547202892,17.4768365788512,20.7238060693148,-0.23135167882500696,0.1603174464218995,3.246969490463602,0.28146986148145203,1->4,S1,3.336072339193011,2,145.2795911985414
1206,9608,1,4,161.383949401329,98.8583830027404,17.4755079553464,20.7265434131245,-0.2509654842239968,0.1782905422822978,3.251035457778098,0.3078493003713034,1->4,S1,3.336072339193011,2,144.60930640966677
1207,9609,1,4,163.563593549807,100.100547425112,17.4741919293773,20.7302670287723,-0.272306422225995,0.19858989661000237,3.256075099394998,0.33702927858139164,1->4,S1,3.336072339193011,2,143.8971651345308
1208,9610,1,4,165.744236317314,101.341289525858,17.4727475803321,20.735098423004,-0.29564290794900216,0.22172854414399978,3.2623508426719,0.3695514528570546,1->4,S1,3.336072339193011,2,143.13055344004712
1209,9611,1,4,167.926023182636,102.580314851889,17.4709859899969,20.7411721231906,-0.3212663144989847,0.24829059191999647,3.2701861331937003,0.40602987927952144,1->4,S1,3.336072339193011,2,142.30136583586818
1210,9612,1,4,170.109106893149,103.817294362613,17.4686676361882,20.74863168752,-0.3494819686840174,0.27892967759400733,3.279964051331799,0.4471458503418693,1->4,S1,3.336072339193011,2,141.40581949016158
1211,9613,1,4,172.293644100676,105.051869359313,17.4655139444982,20.757634427389,-0.38060144384800765,0.31435759601700397,3.2921204828908017,0.49363767809272624,1->4,S1,3.336072339193011,2,140.44501138139486
1212,9614,1,4,174.479781964632,106.283664736747,17.4612218395714,20.7683356781137,-0.4149178578109911,0.35531993493400194,3.3071138385423,0.5462683268247989,1->4,S1,3.336072339193011,2,139.42450264334167
1213,9615,1,4,176.667648315368,107.512313095357,17.4554810534707,20.7808470140415,-0.45268328140701897,0.402549670178999,3.3253659605707995,0.6057791596173041,1->4,S1,3.336072339193011,2,138.35482971982432
1214,9616,1,4,178.857335005001,108.737486311305,17.4480248143589,20.795175428641,-0.49407424103100084,0.4567032466779892,3.3471506142821,0.6728203409355099,1->4,AA,3.336072339193011,2,137.25089321764332
1215,9617,1,4,181.048873613297,109.958940283429,17.43870512644,20.8111472059466,-0.5391465633429959,0.5182748683649976,3.3724420795066017,0.7478555047222148,1->4,AA,3.336072339193011,2,136.1307740996242
1216,6884,1,3,183.242223122071,111.176562316726,17.4275904826176,20.8194032667397,0.1630195201759932,-0.649890766190012,3.391812784122102,0.6700249039680927,1->3,AA,3.336072339193011,5,284.0816082163372
1217,6885,1,3,185.437256369873,112.390407869645,17.4150557416645,20.8380968405375,0.11145090793499435,-0.5727173873570024,3.423041098873,0.5834608047337587,1->3,AA,3.336072339193011,5,281.01213863744607
1218,6886,1,3,187.633757204018,113.600721869658,17.4018559599915,20.8561138800492,0.05690382605899913,-0.4885075426110035,3.4542579200576995,0.49181059830791996,1->3,AA,3.336072339193011,5,276.6441587581512
1219,8370,1,3,4.51087059571003,7.41495889027845,17.3891115071839,20.871923912564,-0.3447634277323459,0.1990484293708903,3.4828124053800984,0.39809810139810364,1->3,AA,3.336072339193011,3,150.00010325776174
1220,6717,1,3,6.70502727351147,8.62010977014583,17.4049158983267,20.8591723457067,-0.39460914289157945,0.29353351654154025,3.4542564473800006,0.49181124528305536,1->3,AA,3.336072339193011,2,143.35595737666563
1221,6718,1,3,8.89709505763829,9.82783434467301,17.4229126310133,20.8459527517302,-0.4402635042945615,0.3828777538166914,3.423040120716898,0.5834615047982534,1->3,AA,3.336072339193011,2,138.98795464729733
1222,6719,1,3,11.0868823803571,11.0386200184151,17.4415913862817,20.8334041447773,-0.4813134233922991,0.46612381665569913,3.3918127584956004,0.6700253905571717,1->3,AA,3.336072339193011,2,135.91850495982004
1223,6720,1,3,13.2743145239568,12.252790395617,17.4596714926108,20.8222820601035,-0.5175790775696001,0.5426391424027006,3.362610567492702,0.7498968865152972,1->3,AA,3.336072339193011,2,133.6459687126015
1224,6721,1,3,15.4594265791461,13.4704925445849,17.4762721856473,20.812960082426,-0.5491112448502999,0.6121381519407993,3.336687896778699,0.822335865861719,1->3,AA,3.336072339193011,2,131.89331497537984
1225,6722,1,3,17.642342132242,14.6917082278765,17.4909303398336,20.805504801001,-0.5761525444723006,0.6746598087243996,3.3145744611673997,0.8871964900798186,1->3,S1,3.336072339193011,2,130.49698639601326
1226,6723,1,3,19.823252254454,15.9162837898676,17.5035052276058,20.7997674556781,-0.5990886051755027,0.7305084719651003,3.296262228072301,0.9447485297495387,1->3,S1,3.336072339193011,2,129.35511311161025
1227,6724,1,3,22.0023822148793,17.1439706270628,17.5140608408916,20.7954781402163,-0.6183833030297023,0.7801746411522998,3.2814172993247013,0.9955251780658511,1->3,S1,3.336072339193011,2,128.40110514592206
1228,6725,1,3,24.179968224739,18.3744653983153,17.5227743826919,20.7923274506738,-0.6345277174362991,0.8242565938867976,3.2695530679818994,1.0402039976662198,1->3,S1,3.336072339193011,2,127.58973088483704
1229,6726,1,3,26.3562410033227,19.6074432731536,17.529867159565,20.7900113894111,-0.6480028321314997,0.8633952185520997,3.260144229846098,1.0795179358718745,1->3,S1,3.336072339193011,2,126.88927728720505
1230,6727,1,3,28.5314150961883,20.8425813114678,17.5355544039788,20.7882508229894,-0.6592559984346025,0.898227591198701,3.2526964190106007,1.114195349596571,1->3,S1,3.336072339193011,2,126.27688427134103
1231,6728,1,3,30.7056823787625,22.079573721462,17.5400268948094,20.7868074291083,-0.6686877591546008,0.9293563352269985,3.2467805342988996,1.1449220572029166,1->3,S1,3.336072339193011,2,125.73566053092516
1232,6729,1,3,32.8792104165643,23.3181406969499,17.5434539532017,20.7854921255246,-0.6766478130010967,0.9573341892388996,3.2420381723229,1.1723229131620982,1->3,S1,3.336072339193011,2,125.25282977500852
1233,6730,1,3,35.0521462885075,24.5580311915735,17.5459830007747,20.7841635173322,-0.6834400455566012,0.9826572818649986,3.238180516557499,1.1969568202206444,1->3,S1,3.336072339193011,2,124.81868808569547
1234,6731,1,3,37.2246143149823,25.799021836588,17.5477349207708,20.7827194036949,-0.6893227214289936,1.0057673847055,3.2349844829241015,1.2193169589633432,1->3,S1,3.336072339193011,2,124.42556713576747
1235,6732,1,3,39.3967228893912,27.0409169201895,17.5488133464459,20.7810872285265,-0.6945180662133978,1.027052897972201,3.232273882080598,1.2398358760456538,1->3,S1,3.336072339193011,2,124.06751075741975
1236,6733,1,3,41.5685658588497,28.2835423599641,17.5493150215588,20.7792319428491,-0.6992174607968025,1.0468582781104026,3.2299169212903003,1.2588952744098314,1->3,S1,3.336072339193011,2,123.73974932532005
1237,6734,1,3,43.7402266241347,29.5267450714858,17.5493371204513,20.7771552000503,-0.7035884739885958,1.0654884014402022,3.2278180795990004,1.2768329077577842,1->3,S1,3.336072339193011,2,123.43852334724313
1238,6735,1,3,45.9117778328563,30.7703872463718,17.5489784081504,20.7748860869259,-0.7077774560999046,1.0832175387871992,3.225907678775499,1.2939509896821633,1->3,S1,3.336072339193011,2,123.16071635671636
1239,6736,1,3,48.0832880998712,32.0143446780157,17.5483358548289,20.7724795062733,-0.7119194349520939,1.1002948834102,3.2241436514444004,1.3105258915111804,1->3,S1,3.336072339193011,2,122.90391865896298
1240,6737,1,3,50.2548202616275,33.2585015429834,17.5475095486487,20.7700146317211,-0.7161376743307031,1.1169530140930988,3.2225050830723987,1.3268146834759729,1->3,S1,3.336072339193011,2,122.6660806507065
1241,6738,1,3,52.4264372262263,34.5027469505936,17.5466002668515,20.767588755538,-0.7205533340668993,1.133414867425202,3.2209884886865012,1.343066032976567,1->3,S1,3.336072339193011,2,122.44561450177436
1242,6739,1,3,54.5982000885616,35.7469724279691,17.5457027494079,20.7653094172082,-0.7252839702164948,1.1499006003849033,3.2196066678002992,1.3595250009538487,1->3,S1,3.336072339193011,2,122.24111520936712
1243,9560,1,4,56.7701733914069,36.9910679831037,17.5449006143557,20.7727893094942,0.7167376634886011,1.1736355592623013,3.2278886951384997,1.3751848254791186,1->4,S2,3.336072339193011,1,58.58764354617116
1244,9561,1,4,58.9424250920958,38.234918233446,17.5442646499201,20.7715262859324,0.7107721753267953,1.1909166490515943,3.227261636012301,1.3868956522417477,1->4,S2,3.336072339193011,1,59.170072510228174
1245,9562,1,4,61.1150283898647,39.478400658308,17.5438473128875,20.7707179191538,0.7040924636125041,1.2090166229283028,3.2268706062662993,1.3990952047065572,1->4,S2,3.336072339193011,1,59.78485195263773
1246,9563,1,4,63.2880627914842,40.721381615166,17.543672602348,20.7704257151941,0.6965456551715974,1.2282163630373972,3.226753112846101,1.4119813327984339,1->4,S2,3.336072339193011,1,60.441575198178214
1247,6830,1,3,65.4616163605257,41.9637146063042,17.5437280093801,20.7600420233393,1.4156509381986098,-0.0003944401053033175,3.216314013959199,1.4156509931496537,1->3,S1,3.336072339193011,0,359.9840357872764
1248,6831,1,3,67.6357841609117,43.205240119094,17.5439587091541,20.7606463370464,1.4051966722418996,0.021566684512798417,3.2166876278922985,1.4053621631311208,1->3,S1,3.336072339193011,0,0.8792954148045495
1249,9652,1,4,69.8106675613191,44.4457861445586,17.5442647852035,20.7715264348654,0.6759773336441128,-1.2110048040616022,3.2272616496619015,1.3868950901423236,1->4,S2,3.336072339193011,5,299.17005469269594
1250,9653,1,4,71.9863763566756,45.6851702298993,17.5444987622921,20.7724871383731,0.6630049080293929,-1.1851143603329959,3.227988376081001,1.3579659624374059,1->4,S2,3.336072339193011,5,299.22456159078024
1251,9654,1,4,74.1630194236432,46.9232054408799,17.5444761605456,20.7736910920557,0.6482910392765007,-1.1564421563039957,3.2292149315101,1.3257600584129998,1->4,S2,3.336072339193011,5,299.2745967445744
1252,9655,1,4,76.3407052822903,48.1597089118294,17.5439922730728,20.7750574458284,0.6316265172032018,-1.1246184564477986,3.2310651727555992,1.289852212393837,1->4,S2,3.336072339193011,5,299.3201464300438
1253,9656,1,4,78.5195300475789,49.3945137367128,17.5428447286925,20.7764833176639,0.6128214829460035,-1.0893075431303032,3.2336385889713988,1.2498564291472507,1->4,S2,3.336072339193011,5,299.3611892421836
1254,9657,1,4,80.6995734019381,50.6274842748662,17.5408625280125,20.7778443528347,0.5917167079851993,-1.0502375334078948,3.236981824822198,1.2054573982881107,1->4,S2,3.336072339193011,5,299.3974438634232
1255,9658,1,4,82.8808851129311,51.8585302873276,17.5379349909367,20.7789947504057,0.5682079068813977,-1.0072323506811003,3.2410597594689996,1.1564502729045958,1->4,S2,3.336072339193011,5,299.42855916731526
1256,9659,1,4,85.0634762272246,53.0876279614019,17.5340379280677,20.7797718837928,0.5422623576153995,-0.9602501842454032,3.2457339557251004,1.1027823361071496,1->4,S2,3.336072339193011,5,299.4538279039637
1257,9660,1,4,87.247310199351,54.3148317032378,17.5292523263829,20.7800020421562,0.513937554958801,-0.9094106053209003,3.2507497157733027,1.0445857836803816,1->4,S2,3.336072339193011,5,299.47220576204944
1258,9661,1,4,89.4322951567083,55.540287289789,17.5237672191666,20.7795144054615,0.48339565140949503,-0.8550177417693021,3.255747186294901,0.9822050165530041,1->4,S2,3.336072339193011,5,299.4822244128484
1259,9662,1,4,91.6182824649922,56.7642341992829,17.5178630106517,20.7781611594607,0.4509063152782886,-0.7975668247278023,3.260298148809003,0.9162037683093387,1->4,S2,3.336072339193011,5,299.4817510115696
1260,9663,1,4,93.8050692020422,57.9870010572327,17.5118831170314,20.7758440253236,0.41684579487029794,-0.7377326251192002,3.2639609082922014,0.8473546145896161,1->4,S2,3.336072339193011,5,299.468029636525
1261,9664,1,4,95.9924086465783,59.2089901700815,17.5061858491196,20.7725404682702,0.38167597244350304,-0.6763396952099967,3.2663546191506008,0.7766028143507111,1->4,S2,3.336072339193011,5,299.43716048721035
1262,9665,1,4,98.1800197027411,60.4306559600025,17.501097280178,20.7683235705682,0.34592688912039193,-0.6143156017753952,3.267226290390198,0.7050170715671912,1->4,S2,3.336072339193011,5,299.38427034242034
1263,9666,1,4,100.36760877906,61.6524764345825,17.4968717561226,20.7633660373967,0.31015626515198846,-0.5526331803301048,3.266494281274099,0.6337194496106275,1->4,S2,3.336072339193011,5,299.3026009499797
1264,9667,1,4,102.554885392907,62.8749204272213,17.4936632586959,20.7579280413249,0.27491989216900947,-0.4922452286283985,3.2642647826289988,0.5638140759307487,1->4,S2,3.336072339193011,5,299.18344113044043
1265,9668,1,4,104.741583655104,64.0984201297596,17.4915217617826,20.752327066082,0.24073056885200117,-0.43402630831010214,3.2608053042993994,0.4963164747266646,1->4,S2,3.336072339193011,5,299.01472693022913
1266,9669,1,4,106.927476856073,65.3233424684158,17.4904018118066,20.7468936072222,0.20802987423199681,-0.3787176345021095,3.2564917954156023,0.4320919754587602,1->4,S2,3.336072339193011,5,298.78002454700925
1267,9670,1,4,109.11238857465,66.5499730989832,17.4901851791806,20.741928098423,0.17716468503499527,-0.3268929910573064,3.2517429192423997,0.37181494486631556,1->4,S2,3.336072339193011,5,298.45615964041747
1268,9671,1,4,111.296200036856,67.7785052606732,17.4907080694087,20.7376622278022,0.14837303106399702,-0.2789385056642999,3.2469541583934998,0.31594500516601065,1->4,S2,3.336072339193011,5,298.0094145459403
1269,9672,1,4,113.478849135021,69.0090393336077,17.4917855965282,20.734235904685,0.12178308078100031,-0.23505241830069679,3.2424503081568012,0.2647277056024121,1->4,S2,3.336072339193011,5,297.3891394958388
1270,9673,1,4,115.660328027467,70.2415911407289,17.4932297885557,20.7316903791943,0.09741989818400043,-0.19526089692119797,3.238460590638603,0.21821423974766568,1->4,S2,3.336072339193011,5,296.51560412458554
1271,9674,1,4,117.840671035857,71.4761043375343,17.4948613886172,20.7299768680972,0.07522210151600461,-0.15944529820899334,3.235115479480001,0.17629851864788573,1->4,S2,3.336072339193011,5,295.25670682401824
1272,9675,1,4,120.019949855612,72.712466825974,17.4965185020558,20.7289773192935,0.05505899438399808,-0.12737503619190704,3.232458817237699,0.13876560347386796,1->4,S2,3.336072339193011,5,293.3768447180849
1273,9676,1,4,122.198258386213,73.9505280535887,17.4980597174015,20.7285295454768,0.03675169853799787,-0.09874342432459571,3.2304698280753,0.10536105159296312,1->4,S2,3.336072339193011,5,290.4149587187471
1274,9677,1,4,124.375705152485,75.1901144639951,17.4993680963944,20.7284531268347,0.020093950834009888,-0.07319752882780506,3.2290850304403023,0.07590550103001073,1->4,S2,3.336072339193011,5,285.35050884954995
1275,9678,1,4,126.552405310912,76.4310432715969,17.5003537288415,20.7285729522701,0.004864117218005504,-0.050365763470409775,3.2282192234285993,0.050600096504530116,1->4,S2,3.336072339193011,5,275.5162820325675
1276,9679,1,4,128.728473468604,77.6731308227276,17.5009581341794,20.7287389669503,-0.00915878380999402,-0.029876837412203372,3.2277808327709003,0.031249139742294405,1->4,S1,3.336072339193011,4,252.95701023762211
1277,9680,1,4,130.904021057535,78.9162015829601,17.5011543922914,20.7288369477315,-0.022188051347995952,-0.011375447649797366,3.2276825554401007,0.02493412183844832,1->4,S2,3.336072339193011,3,207.14346535963261
1278,9681,1,4,133.079151625255,80.1600907096214,17.5009441953326,20.7287934136349,-0.03442353014401078,0.005471295730302472,3.2278492183022998,0.034855623714747166,1->4,S2,3.336072339193011,3,170.96891818541837
1279,9682,1,4,135.253961784944,81.4046467114783,17.5003538348804,20.7285730681408,-0.046050484420021576,0.020969948678086325,3.2282192332604005,0.050600255561412184,1->4,S2,3.336072339193011,3,155.5169662147617
1280,9683,1,4,137.428537876911,82.649730888274,17.4994272757821,20.7281744314062,-0.05723574578701118,0.03540065028980166,3.2287471556240988,0.06729886059017792,1->4,S1,3.336072339193011,2,148.2629616856972
1281,9684,1,4,139.602961077688,83.8952166057512,17.4982220191403,20.7276252264303,-0.06813494582002022,0.049019300935896126,3.229403207289998,0.08393606320373287,1->4,S1,3.336072339193011,2,144.26708582412482
1282,9685,1,4,141.777305585576,85.1409860268329,17.4968009837888,20.7269734119343,-0.07889029159397865,0.06206304383638894,3.230172428145501,0.10037678774507836,1->4,S1,3.336072339193011,2,141.80784735487862
1283,9686,1,4,143.951641211317,86.3869285276022,17.4952278666301,20.7262806886845,-0.08963590795798382,0.0747549137160064,3.2310528220544015,0.11671715006861548,1->4,S1,3.336072339193011,2,140.1724341213409
1284,9687,1,4,146.126034964962,87.6329377798621,17.4935641931427,20.725620601864,-0.10050214882599562,0.08730962768439099,3.232056408721302,0.13313021071503472,1->4,S1,3.336072339193011,2,139.01804545723957
1285,9688,1,4,148.300553510643,88.8789079909683,17.4918679684512,20.7250759084274,-0.11161831307600778,0.09994124458380327,3.2332079399762,0.14982289605695545,1->4,S1,3.336072339193011,2,138.1592454129644
1286,9689,1,4,150.475264695387,90.124729735855,17.4901864921439,20.7247328615231,-0.12311764199301933,0.11286959557570242,3.2345463693792027,0.16702544529305677,1->4,S1,3.336072339193011,2,137.48657990183773
1287,9690,1,4,152.650239973988,91.3702864502967,17.4885498811589,20.7246772518545,-0.13514103059398508,0.12632818724109995,3.236127370695602,0.18499164586982522,1->4,S1,3.336072339193011,2,136.93042857972907
1288,9691,1,4,154.825555952681,92.615452411617,17.4869725962938,20.7249964134244,-0.14784037573198816,0.140570027514201,3.2380238171305997,0.20400173855121592,1->4,S1,3.336072339193011,2,136.44402581023215
1289,9692,1,4,157.001297276859,93.8600860354264,17.4854484388487,20.725780311012,-0.16138506696898958,0.1558779349078918,3.240331872163299,0.2243726151555359,1->4,S1,3.336072339193011,2,135.99445487485525
1290,9693,1,4,159.177557406727,95.1040272518155,17.4839454996188,20.7271213021331,-0.1759625946750134,0.17257153105499867,3.2431758025142976,0.24646250841746586,1->4,S1,3.336072339193011,2,135.55744183617114
1291,9694,1,4,161.354442183914,96.3470933202243,17.4824020150699,20.7291160776192,-0.19178552881800215,0.19101603286799218,3.246714062549298,0.2706821269988593,1->4,S1,3.336072339193011,2,135.11517406227253
1292,9695,1,4,163.532070647647,97.58907320039,17.4807273805255,20.731875040685,-0.20909391767901297,0.21163123387609062,3.2511476601595,0.2975030177364163,1->4,S1,3.336072339193011,2,134.65446385511396
1293,9696,1,4,165.710576273849,98.8297243212374,17.4788040270043,20.7355371837792,-0.22815589150300752,0.23489944646638605,3.2567331567748994,0.32746428931678445,1->4,S1,3.336072339193011,2,134.16565063601843
1294,9697,1,4,167.890107978656,100.06877027234,17.4764791839196,20.7402691016627,-0.24927174104900018,0.26137146689499957,3.2637899177431002,0.36118062599265155,1->4,S1,3.336072339193011,2,133.642626570792
1295,9698,1,4,170.070827633291,101.305898571722,17.4735557040037,20.7462631853672,-0.2727673917860045,0.29166818930700344,3.2727074813635006,0.39933993373486415,1->4,S1,3.336072339193011,2,133.08209924853546
1296,9699,1,4,172.252910762947,102.540765458018,17.4697999507235,20.7537415102039,-0.2989929953010062,0.3264738886950056,3.2839415594804002,0.4426985557224085,1->4,S1,3.336072339193011,2,132.48423578611337
1297,9700,1,4,174.436533597479,103.773005289594,17.4649525174992,20.7629504989071,-0.3283022811010028,0.36651696009400325,3.2979979814078995,0.49205392978074164,1->4,S1,3.336072339193011,2,131.85193508148203
1298,9701,1,4,176.621867293432,105.00224927739,17.458744045904,20.7741260686792,-0.3610355747449887,0.41253346321200013,3.3153820227752,0.5482066622188488,1->4,S1,3.336072339193011,2,131.19133622626504
1299,9702,1,4,178.809057866826,106.228154262125,17.4509229111691,20.7874301052411,-0.3974813702960205,0.4652110075059994,3.3365071940719986,0.6118927367089343,1->4,AA,3.336072339193011,2,130.5109390732369
1300,9703,1,4,180.998207238101,107.450443830527,17.4413172432294,20.8028682861757,-0.437837032200008,0.5251074766299979,3.3615510429462994,0.6836952016640417,1->4,AA,3.336072339193011,2,129.82150293779648
1301,6973,1,3,183.189350770925,108.668953219938,17.4299253900698,20.8108610374375,0.2686719400610116,-0.6443330785780006,3.3809356473677,0.6981043815404339,1->3,AA,3.336072339193011,5,292.63500362030464
1302,6974,1,3,185.382436312726,109.883674118622,17.4170025009293,20.8299959001626,0.2210504811929752,-0.5689002831969958,3.412993399233301,0.6103366673052406,1->3,AA,3.336072339193011,5,291.2340115943687
1303,6975,1,3,187.57731567155,111.094782768193,17.4031529202587,20.8494186972577,0.1697774269269985,-0.4862793789259996,3.446265776998999,0.5150650532336747,1->3,AA,3.336072339193011,5,289.24591109489455
1304,6976,1,3,189.773745867178,112.30264276106,17.3893691845166,20.8675873617832,0.11537099445999388,-0.39717755499799523,3.4782181772666014,0.4135945799413641,1->3,AA,3.336072339193011,5,286.19737235664576
1305,6977,1,3,191.971403060064,113.507782560573,17.3769752630922,20.8828276071031,0.058512493137982347,-0.30263365987700297,3.5058523440109006,0.30823829084617627,1->3,AA,3.336072339193011,5,280.9427911139269
1306,8373,1,3,2.25756542692041,3.7062746625994,17.3674227824072,20.8936577167766,-0.17662052007673879,0.10197117823823021,3.526234934369402,0.20394344633616104,1->3,AA,3.336072339193011,3,150.00017677565637
1307,6801,1,3,4.45491630605039,4.90867240777604,17.3782447170251,20.8840953741668,-0.23283315067174026,0.2019901610152699,3.5058506571417,0.3082390325684013,1->3,AA,3.336072339193011,2,139.05732219997176
1308,6802,1,3,6.65087461605827,6.11281663976057,17.3934596232055,20.8716763720051,-0.2862816462137001,0.29850267406996966,3.4782167487996,0.4135952458451967,1->3,AA,3.336072339193011,2,133.80278697189277
1309,6803,1,3,8.84508870008189,7.31938304621627,17.4116033209766,20.8578692250053,-0.3362428032798501,0.39017063455434986,3.4462659040286994,0.5150653811178111,1->3,AA,3.336072339193011,2,130.75423681166492
1310,6804,1,3,11.0372945066165,8.5289357860479,17.4310077528834,20.8440002851917,-0.38215797952779873,0.47588498933995105,3.4129925323083015,0.61033699248518,1->3,AA,3.336072339193011,2,128.76609905731223
1311,6805,1,3,13.2273322832686,9.7418853816789,17.4501304525666,20.8310657869657,-0.42367356222150043,0.5548425855792001,3.3809353343990978,0.6981042773810139,1->3,AA,3.336072339193011,2,127.36507702111088
1312,6806,1,3,15.4151496745761,10.9584604311423,17.4678158651116,20.8196681836939,-0.4606590795566987,0.6265988213542002,3.3518523185822993,0.7777100169732275,1->3,AA,3.336072339193011,2,126.32235373267476
1313,6807,1,3,17.6007915500601,12.1787062599217,17.4833964032052,20.8100625578625,-0.49319254960539993,0.6910676605606003,3.3266661546572998,0.8490073041258102,1->3,S1,3.336072339193011,2,125.51421753786853
1314,6808,1,3,19.7843816417538,13.4025094812691,17.4966317912892,20.8022432175504,-0.5215223460813014,0.7484745138033997,3.3056114262612013,0.9122497768020446,1->3,S1,3.336072339193011,2,124.86802652728218
1315,6809,1,3,21.9660965901846,14.6296372372442,17.5075728880152,20.7960378315005,-0.5460141194280972,0.7992790715333999,3.288464943485298,0.9679764732709851,1->3,S1,3.336072339193011,2,124.33828230636533
1316,6810,1,3,24.1461429598666,15.8597814822542,17.5164385968317,20.7911936929249,-0.5670978968589004,0.8440876211119992,3.274755096093198,1.0168991772719171,1->3,S1,3.336072339193011,2,123.89506875121752
1317,6811,1,3,26.324735338178,17.0925996011701,17.523521853052,20.7874400795228,-0.585222666990802,0.8835751728258998,3.2639182264707998,1.0598068956154918,1->3,S1,3.336072339193011,2,123.51789833117097
